province_territory,municipality,source_class,canbics_class,street_view_url
on,niagara_falls,shared road,shared_roadway,"https://www.google.ca/maps/@43.086132,-79.0891294,3a,75y,96.73h,80.24t/data=!3m6!1e1!3m4!1sqgndEUSrWK8wmD3cohmFxg!2e0!7i16384!8i8192?entry=ttu "
on,niagara_falls,wide shoulders/edge lines,shared_roadway,"https://www.google.com/maps/place/6304+Dunn+St,+Niagara+Falls,+ON+L2G+2P7/@43.078574,-79.0989851,3a,75y,269.25h,75.67t/data=!3m7!1e1!3m5!1skgAJd9kQSVJC-OzR6k0g4Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DkgAJd9kQSVJC-OzR6k0g4Q%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D188.74034%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x89d3437807f0e0dd:0xf5206d72c3cd0fb4!2s6304+Dunn+St,+Niagara+Falls,+ON+L2G+2P7!3b1!8m2!3d43.078374!4d-79.0990357!16s%2Fg%2F11c2hyq_8l!3m5!1s0x89d3437807f0e0dd:0xf5206d72c3cd0fb4!8m2!3d43.078374!4d-79.0990357!16s%2Fg%2F11c2hyq_8l?entry=ttu"
bc,north_vancouver,cycle tracks: one way,cycle_track,"https://www.google.com/maps/place/1323+Grand+Blvd+W,+North+Vancouver,+BC/@49.3203657,-123.0575887,3a,75y,180.93h,80.27t/data=!3m7!1e1!3m5!1suWkxqRUSeYmN1hoXVJTK5A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DuWkxqRUSeYmN1hoXVJTK5A%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D1.0773345%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m13!1m7!3m6!1s0x54867042246b82db:0x1b9ddb72e52c13b8!2s1323+Grand+Blvd+W,+North+Vancouver,+BC!3b1!8m2!3d49.3204532!4d-123.0575628!3m4!1s0x54867042246b82db:0x1b9ddb72e52c13b8!8m2!3d49.3204532!4d-123.0575628?entry=ttu"
bc,north_vancouver,cycle tracks: two way,cycle_track,"https://www.google.com/maps/place/695+29th+St+E,+North+Vancouver,+BC+V7K+3B8/@49.335591,-123.0563741,3a,75y,220.71h,78.32t/data=!3m7!1e1!3m5!1scBvSQHaM21KAA01vTgq-iw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DcBvSQHaM21KAA01vTgq-iw%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D187.76994%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x54867010353b5c3d:0xf81739b3dfa11801!2s695+29th+St+E,+North+Vancouver,+BC+V7K+3B8!3b1!8m2!3d49.335323!4d-123.0564344!16s%2Fg%2F11c2cr4fr7!3m5!1s0x54867010353b5c3d:0xf81739b3dfa11801!8m2!3d49.335323!4d-123.0564344!16s%2Fg%2F11c2cr4fr7?entry=ttu"
bc,north_vancouver,off-street bike route,bike_path,"https://www.google.ca/maps/@49.3093501,-123.046711,3a,75y,277.67h,79.33t/data=!3m6!1e1!3m4!1sWL08-IBcM9xrxBwqzWe9rA!2e0!7i16384!8i8192?entry=ttu"
bc,north_vancouver,buffered bike lane,painted_bike_lane,"https://www.google.com/maps/place/1358+W+1st+St,+North+Vancouver,+BC+V7P+1A9/@49.3168751,-123.10886,3a,75y,255.98h,84.53t/data=!3m7!1e1!3m5!1sceIeJqU2eQcXPLX8e4NRkA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DceIeJqU2eQcXPLX8e4NRkA%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D72.99977%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m13!1m7!3m6!1s0x548671cf60fa354b:0x300de3962799f23f!2s1358+W+1st+St,+North+Vancouver,+BC+V7P+1A9!3b1!8m2!3d49.3169253!4d-123.1087495!3m4!1s0x548671cf60fa354b:0x300de3962799f23f!8m2!3d49.3169253!4d-123.1087495?entry=ttu"
bc,north_vancouver,conventional bike lane,painted_bike_lane,"https://www.google.com/maps/place/451+E+Keith+Rd,+North+Vancouver,+BC+V7L+1W1/@49.3135734,-123.0611837,3a,75y,96.96h,84.63t/data=!3m7!1e1!3m5!1sdsiCf2boVKYVmITljl15ew!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DdsiCf2boVKYVmITljl15ew%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D161.38573%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x5486705ad0d6e2ab:0xa13839f6bd1147bc!2s451+E+Keith+Rd,+North+Vancouver,+BC+V7L+1W1!3b1!8m2!3d49.3132948!4d-123.0610404!16s%2Fg%2F11c1jzw7bf!3m5!1s0x5486705ad0d6e2ab:0xa13839f6bd1147bc!8m2!3d49.3132948!4d-123.0610404!16s%2Fg%2F11c1jzw7bf?entry=ttu"
bc,north_vancouver,shared paved pathway,multi_use_path,"https://www.google.com/maps/@49.3242327,-123.0816209,3a,75y,196.9h,85.02t/data=!3m7!1e1!3m5!1sN1a5NhmmdrOuU2mJV9i9zg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DN1a5NhmmdrOuU2mJV9i9zg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D135.87727%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
bc,north_vancouver,neighbourhood bikeway,local_street_bikeway,"https://www.google.com/maps/place/1605+15th+St+W,+North+Vancouver,+BC+V7P+1N3/@49.3221568,-123.1163075,3a,75y,140.2h,77.41t/data=!3m7!1e1!3m5!1sKgYnqszVRysgRfHUlrgvNg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DKgYnqszVRysgRfHUlrgvNg%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D162.36212%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x548671d081334f4f:0xc9644a8b38b603d!2s1605+15th+St+W,+North+Vancouver,+BC+V7P+1N3!3b1!8m2!3d49.3219423!4d-123.1162028!16s%2Fg%2F11cpgnf2c2!3m5!1s0x548671d081334f4f:0xc9644a8b38b603d!8m2!3d49.3219423!4d-123.1162028!16s%2Fg%2F11cpgnf2c2?entry=ttu"
bc,north_vancouver,shared travel lane,shared_roadway,"https://www.google.com/maps/place/615+Mahon+Ave,+North+Vancouver,+BC+V7M+2R8/@49.3190244,-123.0803151,3a,75y,219.91h,80.09t/data=!3m7!1e1!3m5!1sI0STiKtt9nwYKikBT80NCQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DI0STiKtt9nwYKikBT80NCQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D304.527%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x548670361f8023f7:0x4940a445554a940d!2s615+Mahon+Ave,+North+Vancouver,+BC+V7M+2R8!3b1!8m2!3d49.3191217!4d-123.0805309!16s%2Fg%2F11crwm87yz!3m5!1s0x548670361f8023f7:0x4940a445554a940d!8m2!3d49.3191217!4d-123.0805309!16s%2Fg%2F11crwm87yz?entry=ttu"
bc,north_vancouver,proposed,not_classified,"https://www.google.com/maps/place/380+W+Kings+Rd,+North+Vancouver,+BC+V7N+2L9/@49.3374435,-123.077981,3a,75y,267.01h,82.53t/data=!3m7!1e1!3m5!1s1k_Ge-iAR1Ivrw75M_f8JA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D1k_Ge-iAR1Ivrw75M_f8JA%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D345.7966%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x54867021e143ab9d:0x5692040433fd6fef!2s380+W+Kings+Rd,+North+Vancouver,+BC+V7N+2L9!3b1!8m2!3d49.337931!4d-123.07814!16s%2Fg%2F11cskwt4tx!3m5!1s0x54867021e143ab9d:0x5692040433fd6fef!8m2!3d49.337931!4d-123.07814!16s%2Fg%2F11cskwt4tx?entry=ttu"
bc,north_vancouver,nan,not_classified,
bc,north_vancouver,none,not_classified,
on,oakville,1,painted_bike_lane,"https://www.google.com/maps/@43.4385038,-79.7513623,3a,75y,329.11h,68.71t/data=!3m7!1e1!3m5!1sKs6mHDzK4GiPUSSPCDmVnw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D21.285184043274782%26panoid%3DKs6mHDzK4GiPUSSPCDmVnw%26yaw%3D329.1123090261042!7i16384!8i8192?hl=en&entry=ttu&g_ep=EgoyMDI1MDEyMC4wIKXMDSoASAFQAw%3D%3D"
on,oakville,2,bike_path,"https://www.google.com/maps/@43.4483101,-79.7579221,3a,65.1y,102.76h,68.16t/data=!3m7!1e1!3m5!1seEG-JAHD8QEFxs2Z12_GGg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D21.838770570209107%26panoid%3DeEG-JAHD8QEFxs2Z12_GGg%26yaw%3D102.75799277051202!7i16384!8i8192?hl=en&entry=ttu&g_ep=EgoyMDI1MDEyMC4wIKXMDSoASAFQAw%3D%3D"
on,oakville,3,shared_roadway,"https://www.google.com/maps/place/Chartwell+Rd+%26+Maple+Ave,+Oakville,+ON+L6J+4A4/@43.4623217,-79.6699804,3a,88y,186.37h,69.32t/data=!3m7!1e1!3m5!1sTGyoRz2zZrbo-MB2Kzij3g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D20.675161873944433%26panoid%3DTGyoRz2zZrbo-MB2Kzij3g%26yaw%3D186.37021675180583!7i16384!8i8192!4m6!3m5!1s0x882b5cb8d712f89d:0xe484e6d3c640c8a2!8m2!3d43.4622314!4d-79.6700853!16s%2Fg%2F11f33lsl3p?hl=en&entry=ttu&g_ep=EgoyMDI1MDEyMC4wIKXMDSoASAFQAw%3D%3D"
on,oakville,4,major_shared_roadway,"https://www.google.com/maps/@43.4794904,-79.664122,3a,75y,46.44h,90.35t/data=!3m7!1e1!3m5!1sm-MpOT-P3JjokxO3r0Rdtw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D-0.35362468611459974%26panoid%3Dm-MpOT-P3JjokxO3r0Rdtw%26yaw%3D46.440784023459855!7i16384!8i8192?hl=en&entry=ttu&g_ep=EgoyMDI1MDEyMC4wIKXMDSoASAFQAw%3D%3D"
on,oakville,6,shared_roadway,"https://www.google.com/maps/@43.4793805,-79.6401422,3a,75y,325.52h,79.55t/data=!3m7!1e1!3m5!1s2z6NzvgVgTbqvnjUpf0ITQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D10.446713671826231%26panoid%3D2z6NzvgVgTbqvnjUpf0ITQ%26yaw%3D325.51782410262274!7i16384!8i8192?hl=en&entry=ttu&g_ep=EgoyMDI1MDEyMC4wIKXMDSoASAFQAw%3D%3D"
on,orangeville,none,shared_roadway,"https://www.google.com/maps/@43.9192675,-80.0971457,3a,75y,67.46h,72.19t/data=!3m6!1e1!3m4!1shOfxe9B4rolPCFKPU1R_VQ!2e0!7i16384!8i8192?entry=ttu"
on,ottawa,mountain bike trail,not_classified,
on,ottawa,suggested route,not_classified,"https://www.google.com/maps/place/1166+Cobden+Rd,+Ottawa,+ON+K2C+2Z5/@45.3509827,-75.7772429,3a,75y,355.33h,78.59t/data=!3m7!1e1!3m5!1sd_sfziIUExDNrjBigy7M_Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dd_sfziIUExDNrjBigy7M_Q%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D249.46478%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x4cce072c01504e13:0x9ee5f90b9a1d98d8!2s1166+Cobden+Rd,+Ottawa,+ON+K2C+2Z5!3b1!8m2!3d45.3509158!4d-75.7775002!16s%2Fg%2F11c1f8yspx!3m5!1s0x4cce072c01504e13:0x9ee5f90b9a1d98d8!8m2!3d45.3509158!4d-75.7775002!16s%2Fg%2F11c1f8yspx?entry=ttu"
on,ottawa,nan,not_classified,
on,ottawa,cycle track,cycle_track,"https://www.google.ca/maps/@45.3980267,-75.7478122,3a,75y,104.77h,77.69t/data=!3m6!1e1!3m4!1s0HgoYS4-omReQUN8ny86fw!2e0!7i16384!8i8192?entry=ttu"
on,ottawa,segregated bike lane,cycle_track,"https://www.google.com/maps/place/226+O'Connor+St,+Ottawa,+ON+K2P+1T9/@45.4165217,-75.6946297,3a,75y,151.59h,79.96t/data=!3m6!1e1!3m4!1suRgS1hLBzs7G2JPv45gFpg!2e0!7i16384!8i8192!4m15!1m8!3m7!1s0x4cce05ac6572d147:0xf357f90c1c520625!2s226+O'Connor+St,+Ottawa,+ON+K2P+1T9!3b1!8m2!3d45.4166805!4d-75.6949192!16s%2Fg%2F11csl7x5lk!3m5!1s0x4cce05ac6572d147:0xf357f90c1c520625!8m2!3d45.4166805!4d-75.6949192!16s%2Fg%2F11csl7x5lk?entry=ttu"
on,ottawa,path,multi_use_path,"https://www.google.com/maps/@45.3185331,-75.945753,3a,75y,21.68h,82.6t/data=!3m7!1e1!3m5!1smwLpSEYm99WlKFbO0wtjhQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DmwLpSEYm99WlKFbO0wtjhQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D64.54603%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
on,ottawa,bike lane,painted_bike_lane,"https://www.google.ca/maps/@45.348254,-75.6598765,3a,75y,265.88h,69.03t/data=!3m6!1e1!3m4!1sQJNLe8XvMhG-xV2OWmFVhw!2e0!7i16384!8i8192?entry=ttu"
on,ottawa,crossride,not_classified,"https://www.google.com/maps/place/184+Maravista+Dr,+Ottawa,+ON+K2J+5P8/@45.269264,-75.7793088,3a,75y,261.12h,97.06t/data=!3m7!1e1!3m5!1sw3GlwLv8UoQ6S14lgqX82A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dw3GlwLv8UoQ6S14lgqX82A%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D160.87177%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x4ccdfc59ec473e55:0x8eb7c8a9ef03fd81!2s184+Maravista+Dr,+Ottawa,+ON+K2J+5P8!3b1!8m2!3d45.26907!4d-75.77921!16s%2Fg%2F11spwm6lq_!3m5!1s0x4ccdfc59ec473e55:0x8eb7c8a9ef03fd81!8m2!3d45.26907!4d-75.77921!16s%2Fg%2F11spwm6lq_?entry=ttu"
on,ottawa,paved shoulder,major_shared_roadway,"https://www.google.com/maps/@45.2566452,-75.6232375,3a,75y,238.96h,80.56t/data=!3m7!1e1!3m5!1swyQy0esPusf7fxXwP6_7og!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DwyQy0esPusf7fxXwP6_7og%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D340.7235%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
on,ottawa,none,not_classified,
on,oxford_county,none,not_classified,
on,oxford_county,bike lane,painted_bike_lane,"https://www.google.ca/maps/@43.0411982,-80.9010431,3a,75y,277.02h,70.32t/data=!3m6!1e1!3m4!1sXiYtJ9i-74VGkxj23KqShA!2e0!7i16384!8i8192?entry=ttu"
bc,penticton,separate bicycle lane,cycle_track,"https://www.google.com/maps/@49.4998654,-119.5943171,3a,75y,133.82h,92.9t/data=!3m6!1e1!3m4!1sPMM9BX1DQ7N8ZC_uC0QUOQ!2e0!7i16384!8i8192?entry=ttu"
bc,penticton,standard bicycle,painted_bike_lane,"https://www.google.com/maps/@49.4962855,-119.5836424,3a,75y,297.78h,84.7t/data=!3m6!1e1!3m4!1sRAFZGL_ggY5EO2S6XLXS-w!2e0!7i16384!8i8192?entry=ttu"
bc,penticton,shared bicycle lane,shared_roadway,"https://www.google.com/maps/@49.496086,-119.5823685,3a,89.1y,134.85h,90.57t/data=!3m6!1e1!3m4!1sfd8t30jHtzM5Aph5rFpCRg!2e0!7i16384!8i8192?entry=ttu"
bc,penticton,bicycle alignments,not_classified,"https://www.google.com/maps/@49.4615576,-119.5909465,3a,75y,169.95h,87.36t/data=!3m6!1e1!3m4!1smBtjn_k9P-ZFrVnzHKH7sw!2e0!7i16384!8i8192?entry=ttu"
on,peterborough,footpath,not_classified,
on,peterborough,nan,not_classified,
on,peterborough,no sidewalk,not_classified,
on,peterborough,road link,not_classified,
on,peterborough,sidewalk,not_classified,
on,peterborough,sidewalk walkway,not_classified,
on,peterborough,trail connecting link,not_classified,
on,peterborough,trail,bike_path,"https://www.google.com/maps/place/174+George+St+N,+Peterborough,+ON+K9J+3G5/@44.2987847,-78.3196051,3a,75y,181.38h,88.72t/data=!3m7!1e1!3m5!1smEsq12QovpCGtwjR1vfDRA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DmEsq12QovpCGtwjR1vfDRA%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D356.46674%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m13!1m7!3m6!1s0x89d58ce8ed9f042d:0x89c8cd66b16b3b70!2s174+George+St+N,+Peterborough,+ON+K9J+3G5!3b1!8m2!3d44.2988727!4d-78.3195645!3m4!1s0x89d58ce8ed9f042d:0x89c8cd66b16b3b70!8m2!3d44.2988727!4d-78.3195645?entry=ttu"
on,peterborough,bicycle and footpath,multi_use_path,"https://www.google.com/maps/@44.2773876,-78.3419636,3a,75y,154.28h,80.38t/data=!3m7!1e1!3m5!1s7UxN9gi7zLbu1FrzJiTrRQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D7UxN9gi7zLbu1FrzJiTrRQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D118.18471%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656?entry=ttu"
on,peterborough,trail roadside,multi_use_path,"https://www.google.com/maps/place/75+Lansdowne+St+E,+Peterborough,+ON+K9J+1K7/@44.2892459,-78.3042671,3a,75y,105.57h,86.34t/data=!3m7!1e1!3m5!1sR7Az_oJ4_SVLrj4DpUq6wQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DR7Az_oJ4_SVLrj4DpUq6wQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D219.77823%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x89d58cd780e10749:0xa6c7a2493a5c36d0!2s75+Lansdowne+St+E,+Peterborough,+ON+K9J+1K7!3b1!8m2!3d44.2891539!4d-78.3043971!16s%2Fg%2F11pz7ly7ck!3m5!1s0x89d58cd780e10749:0xa6c7a2493a5c36d0!8m2!3d44.2891539!4d-78.3043971!16s%2Fg%2F11pz7ly7ck?entry=ttu"
on,peterborough,trail neighbourhood,multi_use_path,"https://www.google.ca/maps/@44.3039284,-78.3169779,3a,75y,129.35h,76.6t/data=!3m9!1e1!3m7!1s3O1yk1uqaqSGcvgEUQcSGQ!2e0!7i13312!8i6656!9m2!1b1!2i39?entry=ttu"
on,peterborough,bicycle lane,painted_bike_lane,"https://www.google.com/maps/@44.2998644,-78.301888,3a,75y,331.86h,86.17t/data=!3m7!1e1!3m5!1ses3aDcSjEK8wHHgzr928yg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Des3aDcSjEK8wHHgzr928yg%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D163.68896%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
on,peterborough,none,not_classified,
bc,port_moody,trail,gravel_trail,"https://www.google.com/maps/place/2201+Hope+St,+Port+Moody,+BC+V3H+3E4/@49.2750753,-122.8638347,3a,75y,97.16h,76.17t/data=!3m7!1e1!3m5!1s33pHum_KesDPZG-UfPbJkg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D33pHum_KesDPZG-UfPbJkg%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D205.07715%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x54867902071923b1:0x2789b5e93737a59d!2s2201+Hope+St,+Port+Moody,+BC+V3H+3E4!3b1!8m2!3d49.2749254!4d-122.8639605!16s%2Fg%2F11cpplpcg8!3m5!1s0x54867902071923b1:0x2789b5e93737a59d!8m2!3d49.2749254!4d-122.8639605!16s%2Fg%2F11cpplpcg8?entry=ttu"
bc,port_moody,multi path,multi_use_path,"https://www.google.com/maps/place/64+Moody+St,+Port+Moody,+BC/@49.27777,-122.8502302,3a,75y,184.35h,84.47t/data=!3m7!1e1!3m5!1saXYMVK8AtWLjx5TZY89k0Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DaXYMVK8AtWLjx5TZY89k0Q%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D125.0903%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m13!1m7!3m6!1s0x548678e23eef0c9b:0xeff9a86b0785a579!2s64+Moody+St,+Port+Moody,+BC!3b1!8m2!3d49.2777376!4d-122.8499018!3m4!1s0x548678e23eef0c9b:0xeff9a86b0785a579!8m2!3d49.2777376!4d-122.8499018?entry=ttu"
bc,port_moody,bike path,cycle_track,"https://www.google.com/maps/@49.2789349,-122.8399315,3a,75y,322.58h,91.03t/data=!3m7!1e1!3m5!1s6RmT2x4zHZXzMwtq9bUKqg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D6RmT2x4zHZXzMwtq9bUKqg%26cb_client%3Dmaps_sv.share%26w%3D900%26h%3D600%26yaw%3D322.57699184602035%26pitch%3D-1.0263356326334474%26thumbfov%3D90!7i16384!8i8192?coh=205410&entry=ttu"
bc,port_moody,future multi use path,not_classified,"https://www.google.com/maps/@49.2787885,-122.8771847,3a,75y,80.41h,66.47t/data=!3m6!1e1!3m4!1sytCSYs1mzWA2omspkjkHDQ!2e0!7i16384!8i8192?entry=ttu,2822 Henry St"
bc,port_moody,stairs,not_classified,
bc,prince_george,3,major_shared_roadway,"https://www.google.com/maps/@53.9517099,-122.8012799,3a,75y,161.05h,81.45t/data=!3m6!1e1!3m4!1s32OSWwoaXZYvns0riaJRbQ!2e0!7i16384!8i8192?entry=ttu"
bc,prince_george,1,painted_bike_lane,"https://www.google.com/maps/@53.9187078,-122.7946108,3a,75y,77.48h,88.81t/data=!3m6!1e1!3m4!1sabLTX1evWD7r7hex0CGsMg!2e0!7i16384!8i8192?entry=ttu"
bc,prince_george,4,not_classified,
qc,quebec_city,piste cyclable,bike_path,"https://www.google.com/maps/@46.7793416,-71.2416107,3a,75y,199.15h,77.59t/data=!3m8!1e1!3m6!1stXQTGqFYnNL6Lo9rOcn0vw!2e0!3e11!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DtXQTGqFYnNL6Lo9rOcn0vw%26cb_client%3Dmaps_sv.share%26w%3D900%26h%3D600%26yaw%3D199.1509055794741%26pitch%3D12.41401837464538%26thumbfov%3D90!7i16384!8i8192!5m2!1e4!1e3?coh=205410&entry=ttu"
qc,quebec_city,chaussée désignée,major_shared_roadway,"https://www.google.com/maps/@46.3180614,-72.566492,3a,75y,56.48h,77.17t/data=!3m6!1e1!3m4!1szlyIz0svOFDPMKpP8HgbZA!2e0!7i16384!8i8192!5m2!1e3!1e4?entry=ttu"
qc,quebec_city,bande cyclable,painted_bike_lane,"https://www.google.com/maps/@46.3248896,-72.5707985,3a,75y,336.61h,69.33t/data=!3m6!1e1!3m4!1sLZyYc2OXtYq5N32q237cYA!2e0!7i16384!8i8192!5m2!1e3!1e4?entry=ttu"
sk,regina,bicycles allowed on sidewalks,multi_use_path,
sk,regina,function as sidewalk,not_classified,
sk,regina,street to street connector,not_classified,
sk,regina,informal pathway,gravel_trail,"https://www.google.com/maps/@50.4253331,-104.6320484,3a,75y,242h,89.44t/data=!3m9!1e1!3m7!1sn18myCgT0_l6yuo4ODitmA!2e0!7i13312!8i6656!9m2!1b1!2i43!5m1!1e4?entry=ttu"
sk,regina,neighbourhood path,local_street_bikeway,"https://www.google.com/maps/@50.4433159,-104.6384122,3a,75y,7.01h,75.52t/data=!3m7!1e1!3m5!1sQbm0RDgW52R7xPyJxo7z-Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DQbm0RDgW52R7xPyJxo7z-Q%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D223.60388%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!5m1!1e4?entry=ttu"
sk,regina,multi-use pathway system,multi_use_path,"https://www.google.com/maps/@50.443797,-104.6459426,2a,75y,278.65h,63.23t/data=!3m7!1e1!3m5!1sFX8n8qEGsalglBkHLRj3vw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DFX8n8qEGsalglBkHLRj3vw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D25.837536%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!5m1!1e4?entry=ttu"
